;Time;QsolN;QsolE;QsolS;QsolW;Te;Tg
2014-09-11 08:15:00;21889800.0;98.75288;980.8315;214.24783;98.75288;284.65;283.15
2014-09-11 08:30:00;21890700.0;107.90965;907.0207;255.34448;107.90965;285.15;283.15
2014-09-11 08:45:00;21891600.0;117.773705;821.313;286.62256;117.773705;285.65;283.15
2014-09-11 09:00:00;21892500.0;123.96871;732.4165;305.32477;123.96871;286.06226;283.15
2014-09-11 09:15:00;21893400.0;130.78745;643.04114;314.90594;130.78745;286.3327;283.15
2014-09-11 09:30:00;21894300.0;135.01712;559.0979;315.24426;135.01712;286.51178;283.15
2014-09-11 09:45:00;21895200.0;137.71747;471.1222;303.0285;137.71747;286.65;283.15
2014-09-11 10:00:00;21896100.0;140.36192;407.99268;293.8086;140.36192;286.76385;283.15
2014-09-11 10:15:00;21897000.0;142.7914;361.37762;286.91953;142.7914;286.8523;283.15
2014-09-11 10:30:00;21897900.0;148.60655;359.5774;308.15732;148.60655;286.9396;283.15
2014-09-11 10:45:00;21898800.0;157.80194;392.98297;361.78696;157.80194;287.05;283.15
2014-09-11 11:00:00;21899700.0;164.36531;430.8327;430.10132;164.36531;287.2208;283.15
2014-09-11 11:15:00;21900600.0;165.00551;407.57782;444.633;165.00551;287.43375;283.15
2014-09-11 11:30:00;21901500.0;158.28221;343.95013;407.86017;158.28221;287.62985;283.15
2014-09-11 11:45:00;21902400.0;149.40657;265.17517;333.27905;149.40657;287.75;283.15
2014-09-11 12:00:00;21903300.0;139.48135;206.11333;266.98557;139.48135;287.77734;283.15
2014-09-11 12:15:00;21904200.0;131.22984;171.1826;226.07117;131.22984;287.74374;283.15
2014-09-11 12:30:00;21905100.0;127.53618;145.20749;182.02533;127.53618;287.66327;283.15
2014-09-11 12:45:00;21906000.0;120.635864;129.93597;160.9653;120.635864;287.55;283.15
2014-09-11 13:00:00;21906900.0;113.7938;117.873436;143.11351;113.7938;287.425;283.15
2014-09-11 13:15:00;21907800.0;107.19303;108.3111;130.00356;107.19303;287.3;283.15
2014-09-11 13:30:00;21908700.0;102.11781;102.11781;122.18635;102.9334;287.175;283.15
2014-09-11 13:45:00;21909600.0;98.74987;98.74987;117.19216;101.15966;287.05;283.15
2014-09-11 14:00:00;21910500.0;95.515305;95.515305;112.40357;99.263176;286.925;283.15
2014-09-11 14:15:00;21911400.0;90.794395;90.794395;105.301216;95.3685;286.8;283.15
2014-09-11 14:30:00;21912300.0;78.41093;78.41093;87.614235;82.20095;286.675;283.15
2014-09-11 14:45:00;21913200.0;58.03697;58.03697;60.99038;59.550728;286.55;283.15
2014-09-11 15:00:00;21914100.0;36.852634;36.852634;37.301872;37.130627;286.35626;283.15
2014-09-11 15:15:00;21915000.0;24.625427;24.625437;24.625492;24.625483;286.075;283.15
2014-09-11 15:30:00;21915900.0;23.63765;23.637653;23.63771;23.637707;285.78125;283.15
2014-09-11 15:45:00;21916800.0;26.985674;26.985674;26.985731;26.985731;285.55;283.15
2014-09-11 16:00:00;21917700.0;30.456923;30.456919;30.456978;30.456982;285.375;283.15
2014-09-11 16:15:00;21918600.0;29.820103;29.820095;29.820156;29.820164;285.2;283.15
2014-09-11 16:30:00;21919500.0;25.366257;25.366245;25.366306;25.366318;285.025;283.15
2014-09-11 16:45:00;21920400.0;20.552065;20.55205;20.55211;20.552126;284.85;283.15
2014-09-11 17:00:00;21921300.0;15.8935175;15.893497;15.8935585;15.893579;284.675;283.15
2014-09-11 17:15:00;21922200.0;11.898273;11.89825;11.89831;11.8983345;284.5;283.15
2014-09-11 17:30:00;21923100.0;8.065813;8.065786;8.0658455;8.065874;284.325;283.15
2014-09-11 17:45:00;21924000.0;4.1894436;4.1894126;4.1894712;4.189503;284.15;283.15
2014-09-11 18:00:00;21924900.0;1.197523;1.1974884;1.197546;1.1975818;283.96796;283.15
2014-09-11 18:15:00;21925800.0;4.1970976e-05;4.0655177e-06;6.0227307e-05;9.944738e-05;283.78125;283.15
2014-09-11 18:30:00;21926700.0;4.4311062e-05;3.1465352e-06;5.7684374e-05;0.000100235986;283.6039;283.15
2014-09-11 18:45:00;21927600.0;4.669208e-05;2.4291694e-06;5.510619e-05;0.000100810255;283.45;283.15
2014-09-11 19:00:00;21928500.0;4.910382e-05;1.9161162e-06;5.2503805e-05;0.000101167345;283.32892;283.15
2014-09-11 19:15:00;21929400.0;5.153589e-05;1.6092599e-06;4.988834e-05;0.00010130541;283.23126;283.15
2014-09-11 19:30:00;21930300.0;5.397776e-05;1.5096703e-06;4.727089e-05;0.00010122362;283.14297;283.15
2014-09-11 19:45:00;21931200.0;5.641881e-05;1.6176273e-06;4.4662538e-05;0.000100922145;283.05;283.15
2014-09-11 20:00:00;21932100.0;5.884834e-05;1.9325744e-06;4.207425e-05;0.000100402205;282.95;283.15
2014-09-11 20:15:00;21933000.0;6.125572e-05;2.4531873e-06;3.9516897e-05;9.9666046e-05;282.85;283.15
2014-09-11 20:30:00;21933900.0;6.363032e-05;3.1773343e-06;3.700115e-05;9.8716904e-05;282.75;283.15
2014-09-11 20:45:00;21934800.0;6.596166e-05;4.102094e-06;3.4537494e-05;9.755904e-05;282.65;283.15
2014-09-11 21:00:00;21935700.0;6.82394e-05;5.2237774e-06;3.2136148e-05;9.619766e-05;282.5625;283.15
2014-09-11 21:15:00;21936600.0;7.04534e-05;6.5379245e-06;2.9807055e-05;9.463896e-05;282.49167;283.15
2014-09-11 21:30:00;21937500.0;7.2593815e-05;8.0393365e-06;2.755984e-05;9.289003e-05;282.425;283.15
2014-09-11 21:45:00;21938400.0;7.4651085e-05;9.722076e-06;2.5403766e-05;9.095887e-05;282.35;283.15
2014-09-11 22:00:00;21939300.0;7.661602e-05;1.1579494e-05;2.3347715e-05;8.8854315e-05;282.25;283.15
2014-09-11 22:15:00;21940200.0;7.847984e-05;1.36042545e-05;2.1400161e-05;8.658598e-05;282.13333;283.15
2014-09-11 22:30:00;21941100.0;8.0234226e-05;1.5788351e-05;1.9569126e-05;8.416425e-05;282.025;283.15
2014-09-11 22:45:00;21942000.0;8.187133e-05;1.8123119e-05;1.786216e-05;8.16002e-05;281.95;283.15
2014-09-11 23:00:00;21942900.0;8.338388e-05;2.0599293e-05;1.6286325e-05;7.890555e-05;281.9;283.15
2014-09-11 23:15:00;21943800.0;8.4765146e-05;2.3207003e-05;1.4848152e-05;7.6092576e-05;281.85;283.15
2014-09-11 23:30:00;21944700.0;8.600901e-05;2.5935815e-05;1.3553621e-05;7.317408e-05;281.8;283.15
2014-09-11 23:45:00;21945600.0;8.710999e-05;2.8774768e-05;1.2408142e-05;7.0163274e-05;281.75;283.15
2014-09-12 00:00:00;21946500.0;8.8063236e-05;3.171238e-05;1.1416523e-05;6.707375e-05;281.7;283.15
2014-09-12 00:15:00;21947400.0;8.886459e-05;3.4736713e-05;1.05829495e-05;6.391939e-05;281.65;283.15
2014-09-12 00:30:00;21948300.0;8.951056e-05;3.7835376e-05;9.91096e-06;6.0714265e-05;281.6;283.15
2014-09-12 00:45:00;21949200.0;8.9998335e-05;4.0995576e-05;9.4034185e-06;5.7472593e-05;281.55;283.15
2014-09-12 01:00:00;21950100.0;9.032582e-05;4.4204153e-05;9.062507e-06;5.420865e-05;281.4953;283.15
2014-09-12 01:15:00;21951000.0;9.049158e-05;4.7447622e-05;8.889689e-06;5.093667e-05;281.4375;283.15
2014-09-12 01:30:00;21951900.0;9.049492e-05;5.0712228e-05;8.885727e-06;4.7670816e-05;281.38593;283.15
2014-09-12 01:45:00;21952800.0;9.03358e-05;5.3983986e-05;9.05064e-06;4.4425084e-05;281.35;283.15
2014-09-12 02:00:00;21953700.0;9.001489e-05;5.724876e-05;9.383737e-06;4.1213258e-05;281.325;283.15
2014-09-12 02:15:00;21954600.0;8.953356e-05;6.0492293e-05;9.883606e-06;3.8048835e-05;281.3;283.15
2014-09-12 02:30:00;21955500.0;8.889388e-05;6.370033e-05;1.0548127e-05;3.494501e-05;281.275;283.15
2014-09-12 02:45:00;21956400.0;8.8098575e-05;6.685864e-05;1.1374475e-05;3.19146e-05;281.25;283.15
2014-09-12 03:00:00;21957300.0;8.7151115e-05;6.9953145e-05;1.2359178e-05;2.8970027e-05;281.225;283.15
2014-09-12 03:15:00;21958200.0;8.60556e-05;7.296994e-05;1.3498098e-05;2.612328e-05;281.2;283.15
2014-09-12 03:30:00;21959100.0;8.481684e-05;7.5895405e-05;1.4786463e-05;2.3385857e-05;281.175;283.15
2014-09-12 03:45:00;21960000.0;8.344026e-05;7.8716286e-05;1.6218924e-05;2.0768777e-05;281.15;283.15
2014-09-12 04:00:00;21960900.0;8.193193e-05;8.141977e-05;1.778953e-05;1.8282506e-05;281.13184;283.15
2014-09-12 04:15:00;21961800.0;8.029854e-05;8.399351e-05;1.949179e-05;1.5936952e-05;281.12656;283.15
2014-09-12 04:30:00;21962700.0;1.0261666;1.0261744;1.0261093;1.0261017;281.133;283.15
2014-09-12 04:45:00;21963600.0;4.3396726;4.4957733;3.9859424;3.9859307;281.15;283.15
2014-09-12 05:00:00;21964500.0;22.489178;32.027477;7.566354;7.566338;281.2159;283.15
2014-09-12 05:15:00;21965400.0;57.393562;97.84115;11.028834;11.028815;281.36218;283.15
2014-09-12 05:30:00;21966300.0;118.03232;237.22714;14.732317;14.732317;281.5774;283.15
2014-09-12 05:45:00;21967200.0;176.97276;411.73154;20.840153;20.840153;281.85;283.15
2014-09-12 06:00:00;21968100.0;235.19733;642.79956;26.595509;26.595509;282.16577;283.15
2014-09-12 06:15:00;21969000.0;254.86563;824.6592;32.43714;32.43714;282.51126;283.15
2014-09-12 06:30:00;21969900.0;247.15494;966.81335;37.674885;37.674885;282.8761;283.15
2014-09-12 06:45:00;21970800.0;222.3208;1086.5422;42.785343;42.785343;283.25;283.15
2014-09-12 07:00:00;21971700.0;169.78049;1062.7278;48.13044;48.13044;283.66876;283.15
2014-09-12 07:15:00;21972600.0;129.1336;1159.2244;53.203606;53.203606;284.13333;283.15
2014-09-12 07:30:00;21973500.0;76.10208;1194.4977;55.81731;55.81731;284.58124;283.15
2014-09-12 07:45:00;21974400.0;59.658066;1010.13525;91.070984;59.658066;284.95;283.15
2014-09-12 08:00:00;21975300.0;66.25063;619.6186;112.944496;66.25063;285.14218;283.15
2014-09-12 08:15:00;21976200.0;74.9373;370.69394;115.34956;74.9373;285.17917;283.15
2014-09-12 08:30:00;21977100.0;84.58662;312.63858;127.99;84.58662;285.17657;283.15
2014-09-12 08:45:00;21978000.0;96.28375;311.68146;149.26697;96.28375;285.25;283.15
2014-09-12 09:00:00;21978900.0;109.072586;345.47452;180.9956;109.072586;285.40656;283.15
2014-09-12 09:15:00;21979800.0;118.711784;451.92902;240.61978;118.711784;285.5925;283.15
